Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,Too Many Branches,Method 'split_inputs_and_generate_enqueue_ops' has 11 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_feed.py,tensorflow.contrib.tpu.python.tpu.tpu_feed.InfeedQueue,514,Medium
Structural,Too Many Branches,Method '__init__' has 6 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator._InputsHolder,471,Medium
Structural,Too Many Branches,Method '_from_sharded_inputs' has 9 branches with max nesting of 9,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator._InputsHolder,527,Medium
Structural,Too Many Branches,Method 'unflatten_features_and_labels' has 7 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator._InputsHolder,723,Medium
Structural,Too Many Branches,Method '_call_model_fn' has 11 branches with max nesting of 9,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator._ModelFnWrapper,890,Medium
Structural,Too Many Branches,Method '_verify_estimator_spec' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator._ModelFnWrapper,931,Medium
Structural,Too Many Branches,Method 'validate' has 7 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator._EvalMetrics,959,Medium
Structural,Too Many Branches,Method 'record' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator._EvalMetrics,1003,Medium
Structural,Too Many Branches,Method 'to_metric_metric_ops_for_tpu' has 9 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator._EvalMetrics,1032,Medium
Structural,Too Many Branches,Method '__init__' has 11 branches with max nesting of 11,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator.TPUEstimator,1180,Medium
Structural,Too Many Branches,Method '_call_input_fn' has 10 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,tensorflow.contrib.tpu.python.tpu.tpu_estimator.TPUEstimator,1340,Medium
Structural,Too Many Branches,Method '_verify_all_data_sources_read' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/slim/python/slim/data/parallel_reader_test.py,tensorflow.contrib.slim.python.slim.data.parallel_reader_test.ParallelReaderTest,41,Medium
Structural,Too Many Branches,Method '_verify_read_up_to_out' has 7 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/slim/python/slim/data/parallel_reader_test.py,tensorflow.contrib.slim.python.slim.data.parallel_reader_test.ParallelReaderTest,78,Medium
Structural,Too Many Branches,Method 'tensors_to_item' has 7 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/slim/python/slim/data/tfexample_decoder.py,tensorflow.contrib.slim.python.slim.data.tfexample_decoder.Tensor,189,Medium
Structural,Too Many Branches,Method 'tensors_to_item' has 5 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/slim/python/slim/data/tfexample_decoder.py,tensorflow.contrib.slim.python.slim.data.tfexample_decoder.SparseTensor,248,Medium
Structural,Too Many Branches,Method 'decode' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/slim/python/slim/data/tfexample_decoder.py,tensorflow.contrib.slim.python.slim.data.tfexample_decoder.TFExampleDecoder,398,Medium
Structural,Too Many Branches,Method 'fill' has 7 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tensor_forest/python/tensor_forest.py,tensorflow.contrib.tensor_forest.python.tensor_forest.ForestHParams,197,Medium
Structural,Too Many Branches,Method 'training_graph' has 7 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tensor_forest/python/tensor_forest.py,tensorflow.contrib.tensor_forest.python.tensor_forest.RandomForestGraphs,393,Medium
Structural,Too Many Branches,Method 'inference_graph' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/tensor_forest/python/tensor_forest.py,tensorflow.contrib.tensor_forest.python.tensor_forest.RandomForestGraphs,469,Medium
Structural,Too Many Branches,Method '_interleave' has 9 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/sloppy_transformation_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.sloppy_transformation_dataset_op_test.SloppyInterleaveDatasetTest,79,Medium
Structural,Too Many Branches,Method 'testConcatenateDataset' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/concatenate_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.concatenate_dataset_op_test.ConcatenateDatasetTest,31,Medium
Structural,Too Many Branches,Method 'testConcatenateDatasetDifferentShape' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/concatenate_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.concatenate_dataset_op_test.ConcatenateDatasetTest,66,Medium
Structural,Too Many Branches,Method 'testMapDataset' has 11 branches with max nesting of 9,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/map_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.map_dataset_op_test.MapDatasetTest,54,Medium
Structural,Too Many Branches,Method 'testParallelMapDataset' has 12 branches with max nesting of 10,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/map_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.map_dataset_op_test.MapDatasetTest,116,Medium
Structural,Too Many Branches,Method 'testPrefetch' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/map_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.map_dataset_op_test.MapDatasetTest,528,Medium
Structural,Too Many Branches,Method 'testRepeatTensorDataset' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/sequence_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.sequence_dataset_op_test.SequenceDatasetTest,31,Medium
Structural,Too Many Branches,Method 'testShuffleDataset' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/shuffle_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.shuffle_dataset_op_test.ShuffleDatasetTest,35,Medium
Structural,Too Many Branches,Method 'testBatchDataset' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/batch_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.batch_dataset_op_test.BatchDatasetTest,40,Medium
Structural,Too Many Branches,Method 'testPaddedBatchDataset' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/batch_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.batch_dataset_op_test.BatchDatasetTest,105,Medium
Structural,Too Many Branches,Method 'testBatchAndDropRemainder' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/batch_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.batch_dataset_op_test.BatchDatasetTest,378,Medium
Structural,Too Many Branches,Method 'testFromGeneratorsRunningInParallel' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/dataset_constructor_op_test.py,tensorflow.contrib.data.python.kernel_tests.dataset_constructor_op_test.DatasetConstructorTest,381,Medium
Structural,Too Many Branches,Method 'testRestructureDataset' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/dataset_constructor_op_test.py,tensorflow.contrib.data.python.kernel_tests.dataset_constructor_op_test.DatasetConstructorTest,536,Medium
Structural,Too Many Branches,Method '_createFiles' has 8 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.TextLineDatasetTest,46,Medium
Structural,Too Many Branches,Method '_testTextLineDataset' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.TextLineDatasetTest,79,Medium
Structural,Too Many Branches,Method 'testFixedLengthRecordDataset' has 9 branches with max nesting of 9,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.FixedLengthRecordReaderTest,191,Medium
Structural,Too Many Branches,Method 'testSaveRestore' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.FixedLengthRecordReaderTest,302,Medium
Structural,Too Many Branches,Method 'testInitThenRestore' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.FixedLengthRecordReaderTest,352,Medium
Structural,Too Many Branches,Method 'testRestoreInModifiedGraph' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.FixedLengthRecordReaderTest,406,Medium
Structural,Too Many Branches,Method 'testRestoreWithoutBuildingDatasetGraph' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.FixedLengthRecordReaderTest,457,Medium
Structural,Too Many Branches,Method 'testReadOneEpoch' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.TFRecordDatasetTest,597,Medium
Structural,Too Many Branches,Method '_next_expected_batch' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/reader_dataset_ops_test.py,tensorflow.contrib.data.python.kernel_tests.reader_dataset_ops_test.ReadBatchFeaturesTest,787,Medium
Structural,Too Many Branches,Method 'testSharedResourceNestedFlatMapDataset' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/flat_map_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.flat_map_dataset_op_test.FlatMapDatasetTest,76,Medium
Structural,Too Many Branches,Method '_interleave' has 9 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/flat_map_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.flat_map_dataset_op_test.InterleaveDatasetTest,129,Medium
Structural,Too Many Branches,Method 'testPythonImplementation' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/flat_map_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.flat_map_dataset_op_test.InterleaveDatasetTest,161,Medium
Structural,Too Many Branches,Method 'testInterleaveDataset' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/flat_map_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.flat_map_dataset_op_test.InterleaveDatasetTest,196,Medium
Structural,Too Many Branches,Method 'testCacheDatasetPassthrough' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/cache_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.cache_dataset_op_test.MemoryCacheDatasetTest,204,Medium
Structural,Too Many Branches,Method 'testSaveRestore' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/range_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.range_dataset_op_test.RangeDatasetTest,196,Medium
Structural,Too Many Branches,Method 'testRestoreWithoutBuildingDatasetGraph' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/range_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.range_dataset_op_test.RangeDatasetTest,247,Medium
Structural,Too Many Branches,Method 'testSaveRestoreWithRepeat' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/range_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.range_dataset_op_test.RangeDatasetTest,420,Medium
Structural,Too Many Branches,Method 'testZipDataset' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/kernel_tests/zip_dataset_op_test.py,tensorflow.contrib.data.python.kernel_tests.zip_dataset_op_test.ZipDatasetTest,31,Medium
Structural,Too Many Branches,Method '__init__' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/ops/batching.py,tensorflow.contrib.data.python.ops.batching._RestructuredDataset,209,Medium
Structural,Too Many Branches,Method 'from_generator' has 9 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/data/python/ops/dataset_ops.py,tensorflow.contrib.data.python.ops.dataset_ops.Dataset,104,Medium
Structural,Too Many Branches,Method 'testDeterminism' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/stateless/python/kernel_tests/stateless_random_ops_test.py,tensorflow.contrib.stateless.python.kernel_tests.stateless_random_ops_test.StatelessOpsTest,68,Medium
Structural,Too Many Branches,Method '_testSampleBatchMultivariate' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/kernel_tests/mixture_test.py,tensorflow.contrib.distributions.python.kernel_tests.mixture_test.MixtureTest,584,Medium
Structural,Too Many Branches,Method 'benchmarkSamplingMVNDiag' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/kernel_tests/mixture_test.py,tensorflow.contrib.distributions.python.kernel_tests.mixture_test.MixtureBenchmark,796,Medium
Structural,Too Many Branches,Method 'benchmarkSamplingMVNFull' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/kernel_tests/mixture_test.py,tensorflow.contrib.distributions.python.kernel_tests.mixture_test.MixtureBenchmark,832,Medium
Structural,Too Many Branches,Method '_makeScale' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/kernel_tests/bijectors/affine_test.py,tensorflow.contrib.distributions.python.kernel_tests.bijectors.affine_test.AffineBijectorTest,682,Medium
Structural,Too Many Branches,Method '_testLegalInputs' has 12 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/kernel_tests/bijectors/affine_test.py,tensorflow.contrib.distributions.python.kernel_tests.bijectors.affine_test.AffineBijectorTest,736,Medium
Structural,Too Many Branches,Method '__init__' has 9 branches with max nesting of 9,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/vector_diffeomixture.py,tensorflow.contrib.distributions.python.ops.vector_diffeomixture.VectorDiffeomixture,216,Medium
Structural,Too Many Branches,Method '_mean_of_covariance_given_quadrature_component' has 16 branches with max nesting of 13,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/vector_diffeomixture.py,tensorflow.contrib.distributions.python.ops.vector_diffeomixture.VectorDiffeomixture,532,High
Structural,Too Many Branches,Method '__init__' has 11 branches with max nesting of 11,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/mixture.py,tensorflow.contrib.distributions.python.ops.mixture.Mixture,69,Medium
Structural,Too Many Branches,Method '_sample_n' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/mixture.py,tensorflow.contrib.distributions.python.ops.mixture.Mixture,294,Medium
Structural,Too Many Branches,Method '__init__' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/deterministic.py,tensorflow.contrib.distributions.python.ops.deterministic._BaseDeterministic,46,Medium
Structural,Too Many Branches,Method '__init__' has 6 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/poisson.py,tensorflow.contrib.distributions.python.ops.poisson.Poisson,62,Medium
Structural,Too Many Branches,Method '__init__' has 13 branches with max nesting of 9,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/mixture_same_family.py,tensorflow.contrib.distributions.python.ops.mixture_same_family.MixtureSameFamily,98,Medium
Structural,Too Many Branches,Method 'undo_make_batch_of_event_sample_matrices' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/shape.py,tensorflow.contrib.distributions.python.ops.shape._DistributionShape,399,Medium
Structural,Too Many Branches,Method '_assert_non_negative_int32_scalar' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/shape.py,tensorflow.contrib.distributions.python.ops.shape._DistributionShape,465,Medium
Structural,Too Many Branches,Method '__init__' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/quantized_distribution.py,tensorflow.contrib.distributions.python.ops.quantized_distribution.QuantizedDistribution,181,Medium
Structural,Too Many Branches,Method '__init__' has 8 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/wishart.py,tensorflow.contrib.distributions.python.ops.wishart._WishartLinearOperator,76,Medium
Structural,Too Many Branches,Method '_forward_event_shape' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/bijectors/softmax_centered_impl.py,tensorflow.contrib.distributions.python.ops.bijectors.softmax_centered_impl.SoftmaxCentered,87,Medium
Structural,Too Many Branches,Method '_inverse' has 5 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/bijectors/softmax_centered_impl.py,tensorflow.contrib.distributions.python.ops.bijectors.softmax_centered_impl.SoftmaxCentered,160,Medium
Structural,Too Many Branches,Method '__init__' has 11 branches with max nesting of 10,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/bijectors/affine_impl.py,tensorflow.contrib.distributions.python.ops.bijectors.affine_impl.Affine,100,Medium
Structural,Too Many Branches,Method '_create_scale_operator' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/bijectors/affine_impl.py,tensorflow.contrib.distributions.python.ops.bijectors.affine_impl.Affine,268,Medium
Structural,Too Many Branches,Method '_forward_log_det_jacobian' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/bijectors/cholesky_outer_product_impl.py,tensorflow.contrib.distributions.python.ops.bijectors.cholesky_outer_product_impl.CholeskyOuterProduct,123,Medium
Structural,Too Many Branches,Method '__init__' has 11 branches with max nesting of 10,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/bijectors/affine_linear_operator_impl.py,tensorflow.contrib.distributions.python.ops.bijectors.affine_linear_operator_impl.AffineLinearOperator,94,Medium
Structural,Too Many Branches,Method '__init__' has 8 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/distributions/python/ops/bijectors/chain_impl.py,tensorflow.contrib.distributions.python.ops.bijectors.chain_impl.Chain,67,Medium
Structural,Too Many Branches,Method '__init__' has 6 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/labeled_tensor/python/ops/core.py,tensorflow.contrib.labeled_tensor.python.ops.core.Axis,73,Medium
Structural,Too Many Branches,Method '__init__' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/labeled_tensor/python/ops/core.py,tensorflow.contrib.labeled_tensor.python.ops.core.LabeledTensor,280,Medium
Structural,Too Many Branches,Method 'test_reflexive' has 5 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/labeled_tensor/python/ops/core_test.py,tensorflow.contrib.labeled_tensor.python.ops.core_test.CoreBinaryOpsTest,802,Medium
Structural,Too Many Branches,Method '_testDynamicEquivalentToStaticRNN' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/rnn/python/kernel_tests/core_rnn_test.py,tensorflow.contrib.rnn.python.kernel_tests.core_rnn_test.LSTMTest,1011,Medium
Structural,Too Many Branches,Method '_testBidirectionalDynamicRNN' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/rnn/python/kernel_tests/core_rnn_test.py,tensorflow.contrib.rnn.python.kernel_tests.core_rnn_test.BidirectionalRNNTest,1369,Medium
Structural,Too Many Branches,Method '_testRawRNN' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/rnn/python/kernel_tests/core_rnn_test.py,tensorflow.contrib.rnn.python.kernel_tests.core_rnn_test.RawRNNTest,1849,Medium
Structural,Too Many Branches,Method 'benchmarkTrainingBlockGRUVsGRUCell' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/rnn/python/kernel_tests/gru_ops_test.py,tensorflow.contrib.rnn.python.kernel_tests.gru_ops_test.BenchmarkGRUBlock,522,Medium
Structural,Too Many Branches,Method 'benchmarkInferenceBlockGRUVsGRUCell' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/rnn/python/kernel_tests/gru_ops_test.py,tensorflow.contrib.rnn.python.kernel_tests.gru_ops_test.BenchmarkGRUBlock,547,Medium
