Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,Too Many Branches,Method 'gradient_override_map' has 9 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Graph,2474,Medium
Structural,Too Many Branches,Method '__getitem__' has 8 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/tensor_shape.py,tensorflow.python.framework.tensor_shape.TensorShape,407,Medium
Structural,Too Many Branches,Method '__str__' has 8 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/errors.py,tensorflow.python.framework.errors.OpError,64,Medium
Structural,Too Many Branches,Method '_segmentReduce' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/segment_reduction_ops_test.py,tensorflow.python.kernel_tests.segment_reduction_ops_test.SegmentReductionHelper,22,Medium
Structural,Too Many Branches,Method 'testValues' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/segment_reduction_ops_test.py,tensorflow.python.kernel_tests.segment_reduction_ops_test.SparseSegmentReductionOpTest,211,Medium
Structural,Too Many Branches,Method 'testScalar' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/cwise_ops_test.py,tensorflow.python.kernel_tests.cwise_ops_test.LogicalOpTest,736,Medium
Structural,Too Many Branches,Method 'testParallelEnqueueAndDequeue' has 7 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/fifo_queue_test.py,tensorflow.python.kernel_tests.fifo_queue_test.FIFOQueueTest,365,Medium
Structural,Too Many Branches,Method 'testDequeueInDifferentOrders' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/random_shuffle_queue_test.py,tensorflow.python.kernel_tests.random_shuffle_queue_test.RandomShuffleQueueTest,948,Medium
Structural,Too Many Branches,Method 'testZeroSize' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/concat_op_test.py,tensorflow.python.kernel_tests.concat_op_test.ConcatOpTest,253,Medium
Structural,Too Many Branches,Method 'testHigherRank' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/dynamic_partition_op_test.py,tensorflow.python.kernel_tests.dynamic_partition_op_test.DynamicPartitionTest,47,Medium
Structural,Too Many Branches,Method 'testImageSummary' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/summary_image_op_test.py,tensorflow.python.kernel_tests.summary_image_op_test.SummaryImageOpTest,17,Medium
Structural,Too Many Branches,Method 'apply' has 7 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/moving_averages.py,tensorflow.python.training.moving_averages.ExponentialMovingAverage,156,Medium
Structural,Too Many Branches,Method '_toType' has 7 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/training_ops_test.py,tensorflow.python.training.training_ops_test.TrainingOpsTest,19,Medium
Structural,Too Many Branches,Method 'testShuffle' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/input_test.py,tensorflow.python.training.input_test.StringInputProducerTest,76,Medium
Structural,Too Many Branches,Method 'testShuffle' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/input_test.py,tensorflow.python.training.input_test.RangeInputProducerTest,138,Medium
Structural,Too Many Branches,Method 'testShuffle' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/input_test.py,tensorflow.python.training.input_test.SliceInputProducerTest,202,Medium
Structural,Too Many Branches,Method '__init__' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/ftrl.py,tensorflow.python.training.ftrl.FtrlOptimizer,187,Medium
Structural,Too Many Branches,Method 'compute_gradients' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/optimizer.py,tensorflow.python.training.optimizer.Optimizer,169,Medium
Structural,Too Many Branches,Method 'apply_gradients' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/optimizer.py,tensorflow.python.training.optimizer.Optimizer,212,Medium
Structural,Too Many Branches,Method '__init__' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/variables.py,tensorflow.python.ops.variables.Variable,124,Medium
Structural,Too Many Branches,Method '__init__' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library.py,tensorflow.python.ops.op_def_library._OpInfo,196,Medium
Structural,Too Many Branches,Method 'apply_op' has 111 branches with max nesting of 81,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library.py,tensorflow.python.ops.op_def_library.OpDefLibrary,250,High
Structural,Too Many Branches,Method '__getitem__' has 5 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.ControlFlowOpInputs,249,Medium
Structural,Too Many Branches,Method '__getitem__' has 5 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.ControlFlowOpOutputs,277,Medium
Structural,Too Many Branches,Method 'AddOp' has 7 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.CondContext,540,Medium
Structural,Too Many Branches,Method 'BuildCondBranch' has 9 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.CondContext,568,Medium
Structural,Too Many Branches,Method 'AddOp' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.WhileContext,769,Medium
Structural,Too Many Branches,Method 'BuildLoop' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.WhileContext,1011,Medium
Structural,Too Many Branches,Method 'testDefaultGraphWithThreads' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/client/session_test.py,tensorflow.python.client.session_test.SessionTest,358,Medium
Structural,Too Many Branches,Method 'testFeedAndFetch' has 5 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/client/session_test.py,tensorflow.python.client.session_test.SessionTest,488,Medium
Structural,Too Many Branches,Method 'testScalarsRealistically' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator_test.py,tensorflow.python.summary.event_accumulator_test.RealisticEventAccumulatorTest,358,Medium
Structural,Too Many Branches,Method 'Reload' has 11 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator.py,tensorflow.python.summary.event_accumulator.EventAccumulator,144,Medium
Structural,Too Many Branches,Method '_Percentile' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator.py,tensorflow.python.summary.event_accumulator.EventAccumulator,333,Medium
Structural,Too Many Branches,Method 'AddRun' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer.py,tensorflow.python.summary.event_multiplexer.EventMultiplexer,83,Medium
Structural,Too Many Branches,Method 'AddRunsFromDirectory' has 6 branches with max nesting of 6,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer.py,tensorflow.python.summary.event_multiplexer.EventMultiplexer,125,Medium
Structural,Too Many Branches,Method 'testBucketDeterminism' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/impl/reservoir_test.py,tensorflow.python.summary.impl.reservoir_test.ReservoirTest,47,Medium
Structural,Too Many Branches,Method 'Load' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/impl/directory_watcher.py,tensorflow.python.summary.impl.directory_watcher.DirectoryWatcher,43,Medium
Structural,Too Many Branches,Method 'testDynamicCalculation' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/rnn_test.py,tensorflow.models.rnn.rnn_test.RNNTest,98,Medium
Structural,Too Many Branches,Method '__call__' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/rnn_cell.py,tensorflow.models.rnn.rnn_cell.LSTMCell,248,Medium
Structural,Too Many Branches,Method '__init__' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/rnn_cell.py,tensorflow.models.rnn.rnn_cell.EmbeddingWrapper,491,Medium
Structural,Too Many Branches,Method '__init__' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/ptb/ptb_word_lm.py,tensorflow.models.rnn.ptb.ptb_word_lm.PTBModel,70,Medium
Structural,Too Many Branches,Method '__init__' has 10 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/translate/seq2seq_model.py,tensorflow.models.rnn.translate.seq2seq_model.Seq2SeqModel,29,Medium
Structural,Too Many Branches,Method 'step' has 8 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/translate/seq2seq_model.py,tensorflow.models.rnn.translate.seq2seq_model.Seq2SeqModel,150,Medium
Structural,Too Many Branches,Method '_serve_compressed_histograms' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/tensorboard/tensorboard_handler.py,tensorflow.tensorboard.tensorboard_handler.TensorboardHandler,211,Medium
Structural,Too Many Branches,Method 'do_GET' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/tensorboard/tensorboard_handler.py,tensorflow.tensorboard.tensorboard_handler.TensorboardHandler,343,Medium
Architectural,Scattered Functionality,"Function 'device' appears in 5 modules: tensorflow.python.framework, framework.ops, tensorflow.python.framework.ops, ops.variables, ops.control_flow_ops",Unknown,tensorflow.python.framework,,medium
Architectural,Scattered Functionality,"Function 'testGradient' appears in 4 modules: framework.importer_test, kernel_tests.segment_reduction_ops_test, kernel_tests.reduction_ops_test, kernel_tests.cwise_ops_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/importer_test.py,framework.importer_test,,medium
Architectural,Scattered Functionality,"Function 'testBasic' appears in 18 modules: framework.importer_test, framework.ops_test, kernel_tests.variable_ops_test, kernel_tests.cwise_ops_test, kernel_tests.determinant_op_test, kernel_tests.init_ops_test, kernel_tests.sparsemask_op_test, kernel_tests.cholesky_op_test, kernel_tests.matrix_inverse_op_test, kernel_tests.dense_update_ops_test, kernel_tests.bcast_ops_test, training.adagrad_test, training.adam_test, training.gradient_descent_test, training.queue_runner_test, training.momentum_test, ops.sparse_ops_test, ops.image_ops_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/importer_test.py,framework.importer_test,,medium
Architectural,Scattered Functionality,"Function 'name' appears in 7 modules: framework.types, framework.ops, framework.ops_test, ops.data_flow_ops, ops.variables, ops.control_flow_ops, ops.variable_scope",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/types.py,framework.types,,medium
Architectural,Scattered Functionality,"Function 'run' appears in 3 modules: framework.ops, training.summary_io, default._app",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,framework.ops,,medium
Architectural,Scattered Functionality,"Function 'graph' appears in 3 modules: framework.ops, ops.variables, ops.control_flow_ops",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,framework.ops,,medium
Architectural,Scattered Functionality,"Function 'testEmpty' appears in 7 modules: framework.device_test, kernel_tests.batch_matmul_op_test, kernel_tests.determinant_op_test, kernel_tests.init_ops_test, kernel_tests.cholesky_op_test, kernel_tests.matrix_inverse_op_test, kernel_tests.split_op_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/device_test.py,framework.device_test,,medium
Architectural,Scattered Functionality,"Function 'testComplex' appears in 3 modules: framework.ops_test, framework.tensor_util_test, kernel_tests.slice_op_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops_test.py,framework.ops_test,,medium
Architectural,Scattered Functionality,"Function 'testShape' appears in 5 modules: framework.ops_test, framework.tensor_util_test, kernel_tests.constant_op_test, ops.control_flow_ops_test, ops.image_ops_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops_test.py,framework.ops_test,,medium
Architectural,Scattered Functionality,"Function 'testDefaultGraph' appears in 3 modules: framework.ops_test, ops.op_def_library_test, client.session_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops_test.py,framework.ops_test,,medium
Architectural,Scattered Functionality,"Function 'Graph' appears in 3 modules: tensorflow.python.framework.ops, summary.event_accumulator, summary.event_multiplexer",Unknown,tensorflow.python.framework.ops,,medium
Architectural,Scattered Functionality,"Function 'testFloat' appears in 9 modules: framework.tensor_util_test, kernel_tests.constant_op_test, kernel_tests.argmax_op_test, kernel_tests.cwise_ops_test, kernel_tests.softmax_op_test, kernel_tests.transpose_op_test, kernel_tests.sparse_to_dense_op_py_test, default.flags_test, ops.math_ops_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/tensor_util_test.py,framework.tensor_util_test,,medium
Architectural,Scattered Functionality,"Function 'testInt' appears in 3 modules: framework.tensor_util_test, kernel_tests.sparse_to_dense_op_py_test, default.flags_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/tensor_util_test.py,framework.tensor_util_test,,medium
Architectural,Scattered Functionality,"Function 'testString' appears in 5 modules: framework.tensor_util_test, kernel_tests.constant_op_test, kernel_tests.identity_op_py_test, kernel_tests.sparse_to_dense_op_py_test, default.flags_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/tensor_util_test.py,framework.tensor_util_test,,medium
Architectural,Scattered Functionality,"Function 'testInt64' appears in 5 modules: kernel_tests.constant_op_test, kernel_tests.argmax_op_test, kernel_tests.decode_csv_op_test, kernel_tests.transpose_op_test, ops.sparse_ops_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/constant_op_test.py,kernel_tests.constant_op_test,,medium
Architectural,Scattered Functionality,"Function 'testShapeFunctionEdgeCases' appears in 3 modules: kernel_tests.constant_op_test, kernel_tests.pad_op_test, kernel_tests.split_op_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/constant_op_test.py,kernel_tests.constant_op_test,,medium
Architectural,Scattered Functionality,"Function 'testDouble' appears in 5 modules: kernel_tests.constant_op_test, kernel_tests.argmax_op_test, kernel_tests.cwise_ops_test, kernel_tests.softmax_op_test, kernel_tests.transpose_op_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/constant_op_test.py,kernel_tests.constant_op_test,,medium
Architectural,Scattered Functionality,"Function 'testInt32' appears in 6 modules: kernel_tests.constant_op_test, kernel_tests.unique_op_test, kernel_tests.argmax_op_test, kernel_tests.slice_op_test, kernel_tests.transpose_op_test, ops.sparse_ops_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/constant_op_test.py,kernel_tests.constant_op_test,,medium
Architectural,Scattered Functionality,"Function 'testGradients' appears in 4 modules: kernel_tests.cwise_ops_test, kernel_tests.pack_op_test, kernel_tests.unpack_op_test, ops.gradients_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/cwise_ops_test.py,kernel_tests.cwise_ops_test,,medium
Architectural,Scattered Functionality,"Function 'testSimple' appears in 7 modules: kernel_tests.cwise_ops_test, kernel_tests.decode_csv_op_test, kernel_tests.transpose_op_test, kernel_tests.pack_op_test, kernel_tests.unpack_op_test, ops.op_def_library_test, cifar10.cifar10_input_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/cwise_ops_test.py,kernel_tests.cwise_ops_test,,medium
Architectural,Scattered Functionality,"Function 'testScalar' appears in 3 modules: kernel_tests.cwise_ops_test, kernel_tests.decode_csv_op_test, kernel_tests.dynamic_stitch_op_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/cwise_ops_test.py,kernel_tests.cwise_ops_test,,medium
Architectural,Scattered Functionality,"Function 'enqueue' appears in 3 modules: kernel_tests.fifo_queue_test, kernel_tests.random_shuffle_queue_test, ops.data_flow_ops",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/fifo_queue_test.py,kernel_tests.fifo_queue_test,,medium
Architectural,Scattered Functionality,"Function 'dequeue' appears in 3 modules: kernel_tests.fifo_queue_test, kernel_tests.random_shuffle_queue_test, ops.data_flow_ops",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/fifo_queue_test.py,kernel_tests.fifo_queue_test,,medium
Architectural,Scattered Functionality,"Function 'close' appears in 4 modules: kernel_tests.fifo_queue_test, training.summary_io, io.tf_record, ops.data_flow_ops",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/fifo_queue_test.py,kernel_tests.fifo_queue_test,,medium
Architectural,Scattered Functionality,"Function 'tearDown' appears in 6 modules: kernel_tests.random_shuffle_queue_test, kernel_tests.reader_ops_test, default.gfile_test, ops.op_def_library_test, summary.event_accumulator_test, impl.directory_watcher_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/random_shuffle_queue_test.py,kernel_tests.random_shuffle_queue_test,,medium
Architectural,Scattered Functionality,"Function 'testWrongDimensions' appears in 3 modules: kernel_tests.determinant_op_test, kernel_tests.cholesky_op_test, kernel_tests.matrix_inverse_op_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/determinant_op_test.py,kernel_tests.determinant_op_test,,medium
Architectural,Scattered Functionality,"Function 'testNonSquareMatrix' appears in 3 modules: kernel_tests.determinant_op_test, kernel_tests.cholesky_op_test, kernel_tests.matrix_inverse_op_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/determinant_op_test.py,kernel_tests.determinant_op_test,,medium
Architectural,Scattered Functionality,"Function 'testHigherRank' appears in 4 modules: kernel_tests.gather_op_test, kernel_tests.dynamic_stitch_op_test, kernel_tests.dynamic_partition_op_test, ops.sparse_ops_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/gather_op_test.py,kernel_tests.gather_op_test,,medium
Architectural,Scattered Functionality,"Function 'testRandom' appears in 4 modules: kernel_tests.slice_op_test, kernel_tests.concat_op_test, kernel_tests.listdiff_op_test, kernel_tests.split_op_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/slice_op_test.py,kernel_tests.slice_op_test,,medium
Architectural,Scattered Functionality,"Function 'testScalars' appears in 3 modules: kernel_tests.pad_op_test, summary.event_accumulator_test, summary.event_multiplexer_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/pad_op_test.py,kernel_tests.pad_op_test,,medium
Architectural,Scattered Functionality,"Function 'testFloat64' appears in 4 modules: training.adagrad_test, training.adam_test, training.gradient_descent_test, training.momentum_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/adagrad_test.py,training.adagrad_test,,medium
Architectural,Scattered Functionality,"Function 'testSharing' appears in 3 modules: training.adagrad_test, training.adam_test, training.momentum_test",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/adagrad_test.py,training.adagrad_test,,medium
Architectural,Scattered Functionality,"Function 'Load' appears in 4 modules: summary.event_accumulator_test, summary.event_multiplexer, impl.directory_watcher_test, impl.directory_watcher",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator_test.py,summary.event_accumulator_test,,medium
Architectural,Scattered Functionality,"Function 'Histograms' appears in 3 modules: summary.event_multiplexer_test, summary.event_accumulator, summary.event_multiplexer",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer_test.py,summary.event_multiplexer_test,,medium
Architectural,Scattered Functionality,"Function 'Images' appears in 3 modules: summary.event_multiplexer_test, summary.event_accumulator, summary.event_multiplexer",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer_test.py,summary.event_multiplexer_test,,medium
Architectural,Scattered Functionality,"Function 'AutoUpdate' appears in 3 modules: summary.event_multiplexer_test, summary.event_accumulator, summary.event_multiplexer",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer_test.py,summary.event_multiplexer_test,,medium
Architectural,Scattered Functionality,"Function 'CompressedHistograms' appears in 3 modules: summary.event_multiplexer_test, summary.event_accumulator, summary.event_multiplexer",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer_test.py,summary.event_multiplexer_test,,medium
Architectural,Scattered Functionality,"Function 'Scalars' appears in 3 modules: summary.event_multiplexer_test, summary.event_accumulator, summary.event_multiplexer",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer_test.py,summary.event_multiplexer_test,,medium
Architectural,Scattered Functionality,"Function 'Reload' appears in 3 modules: summary.event_multiplexer_test, summary.event_accumulator, summary.event_multiplexer",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer_test.py,summary.event_multiplexer_test,,medium
Architectural,God Object,Module 'tensorflow.python.ops' has too many public functions (51),Unknown,tensorflow.python.ops,,medium
Architectural,God Object,Module 'framework.importer_test' has too many public functions (30),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/importer_test.py,framework.importer_test,,medium
Architectural,God Object,Module 'framework.ops' has too many public functions (59),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,framework.ops,,medium
Architectural,God Object,Module 'framework.tensor_shape' has too many public functions (23),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/tensor_shape.py,framework.tensor_shape,,medium
Architectural,God Object,Module 'framework.ops_test' has too many public functions (46),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops_test.py,framework.ops_test,,medium
Architectural,God Object,Module 'framework.tensor_util_test' has too many public functions (34),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/tensor_util_test.py,framework.tensor_util_test,,medium
Architectural,God Object,Module 'kernel_tests.variable_ops_test' has too many public functions (21),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/variable_ops_test.py,kernel_tests.variable_ops_test,,medium
Architectural,God Object,Module 'kernel_tests.constant_op_test' has too many public functions (41),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/constant_op_test.py,kernel_tests.constant_op_test,,medium
Architectural,God Object,Module 'kernel_tests.cwise_ops_test' has too many public functions (104),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/cwise_ops_test.py,kernel_tests.cwise_ops_test,,medium
Architectural,God Object,Module 'kernel_tests.fifo_queue_test' has too many public functions (54),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/fifo_queue_test.py,kernel_tests.fifo_queue_test,,medium
Architectural,God Object,Module 'kernel_tests.random_shuffle_queue_test' has too many public functions (51),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/random_shuffle_queue_test.py,kernel_tests.random_shuffle_queue_test,,medium
Architectural,God Object,Module 'kernel_tests.control_flow_ops_py_test' has too many public functions (84),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/control_flow_ops_py_test.py,kernel_tests.control_flow_ops_py_test,,medium
